"Date","Price","Open","High","Low","Change %"
"Feb 19, 1982","0.9240","0.9240","0.9240","0.9240","-0.33%"
"Feb 18, 1982","0.9271","0.9271","0.9271","0.9271","-0.03%"
"Feb 17, 1982","0.9274","0.9274","0.9274","0.9274","-0.04%"
"Feb 16, 1982","0.9278","0.9278","0.9278","0.9278","0.29%"
"Feb 15, 1982","0.9251","0.9251","0.9251","0.9251","0.29%"
"Feb 12, 1982","0.9224","0.9224","0.9224","0.9224","0.30%"
"Feb 11, 1982","0.9196","0.9196","0.9196","0.9196","-0.04%"
"Feb 10, 1982","0.9200","0.9200","0.9200","0.9200","-0.02%"
"Feb 09, 1982","0.9202","0.9202","0.9202","0.9202","0.43%"
"Feb 08, 1982","0.9163","0.9163","0.9163","0.9163","0.08%"
"Feb 05, 1982","0.9156","0.9156","0.9156","0.9156","0.08%"
"Feb 04, 1982","0.9149","0.9149","0.9149","0.9149","0.00%"
"Feb 03, 1982","0.9149","0.9149","0.9149","0.9149","0.22%"
"Feb 02, 1982","0.9129","0.9129","0.9129","0.9129","0.07%"
"Feb 01, 1982","0.9123","0.9123","0.9123","0.9123","-0.56%"
"Jan 29, 1982","0.9174","0.9174","0.9174","0.9174","0.96%"
"Jan 28, 1982","0.9087","0.9087","0.9087","0.9087","0.35%"
"Jan 27, 1982","0.9055","0.9055","0.9055","0.9055","-0.06%"
"Jan 26, 1982","0.9060","0.9060","0.9060","0.9060","0.04%"
"Jan 25, 1982","0.9056","0.9056","0.9056","0.9056","0.59%"
"Jan 22, 1982","0.9003","0.9003","0.9003","0.9003","0.24%"
"Jan 21, 1982","0.8981","0.8981","0.8981","0.8981","0.00%"
"Jan 20, 1982","0.8981","0.8981","0.8981","0.8981","0.12%"
"Jan 19, 1982","0.8970","0.8970","0.8970","0.8970","0.01%"
"Jan 18, 1982","0.8969","0.8969","0.8969","0.8969","0.03%"
"Jan 15, 1982","0.8966","0.8966","0.8966","0.8966","-0.13%"
"Jan 14, 1982","0.8978","0.8978","0.8978","0.8978","0.39%"
"Jan 13, 1982","0.8943","0.8943","0.8943","0.8943","0.03%"
"Jan 12, 1982","0.8940","0.8940","0.8940","0.8940","0.13%"
"Jan 11, 1982","0.8928","0.8928","0.8928","0.8928","0.43%"
"Jan 08, 1982","0.8890","0.8890","0.8890","0.8890","-0.04%"
"Jan 07, 1982","0.8894","0.8894","0.8894","0.8894","0.41%"
"Jan 06, 1982","0.8858","0.8858","0.8858","0.8858","-0.07%"
"Jan 05, 1982","0.8864","0.8864","0.8864","0.8864","0.12%"
